id,title,album,views,videos,tt_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,duration_mins
3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,Astronaut In The Ocean,6400000,3,6.782913875441371e+18,85.0,0.778,0.695,4.0,-6.865,0.0,0.0913,0.175,0.0,0.15,0.472,149.996,audio_features,spotify:track:3Ofmpyhv5UAQ70mENzB277,https://api.spotify.com/v1/tracks/3Ofmpyhv5UAQ70mENzB277,https://api.spotify.com/v1/audio-analysis/3Ofmpyhv5UAQ70mENzB277,132780.0,4.0,2.213
0JZGN7ASIqeSShQhrxhe0y,Blue Blood,It's Always Sunny In Philadelphia (Music from the Original FX Series),53700000,312,6.778968637492431e+18,46.0,0.593,0.831,4.0,-4.804,1.0,0.0321,0.141,0.00107,0.089,0.934,164.332,audio_features,spotify:track:0JZGN7ASIqeSShQhrxhe0y,https://api.spotify.com/v1/tracks/0JZGN7ASIqeSShQhrxhe0y,https://api.spotify.com/v1/audio-analysis/0JZGN7ASIqeSShQhrxhe0y,134720.0,4.0,2.2453333333333334
2LbNkvmYabhVf9jBCVeLm7,Beat Box,Beat Box,1700000,2,6.903998488565025e+18,71.0,0.811,0.462,8.0,-8.153,1.0,0.418,0.0651,0.0,0.129,0.356,160.125,audio_features,spotify:track:2LbNkvmYabhVf9jBCVeLm7,https://api.spotify.com/v1/tracks/2LbNkvmYabhVf9jBCVeLm7,https://api.spotify.com/v1/audio-analysis/2LbNkvmYabhVf9jBCVeLm7,212027.0,4.0,3.5337833333333335
0Kdj7nwaYQmvhxnqZaIQuW,Bezos I,Inside (The Songs),18400,8,6.97978879685429e+18,81.0,0.694,0.948,2.0,-5.307,1.0,0.0361,0.00936,1.62e-05,0.139,0.705,115.044,audio_features,spotify:track:0Kdj7nwaYQmvhxnqZaIQuW,https://api.spotify.com/v1/tracks/0Kdj7nwaYQmvhxnqZaIQuW,https://api.spotify.com/v1/audio-analysis/0Kdj7nwaYQmvhxnqZaIQuW,58149.0,4.0,0.96915
0iP2NME41Inz2Hb2tS6sKJ,Mia Zoi,Aliteia,90400,53,6.948978673970072e+18,52.0,0.934,0.545,1.0,-10.169,0.0,0.318,0.117,0.0,0.168,0.656,99.99,audio_features,spotify:track:0iP2NME41Inz2Hb2tS6sKJ,https://api.spotify.com/v1/tracks/0iP2NME41Inz2Hb2tS6sKJ,https://api.spotify.com/v1/audio-analysis/0iP2NME41Inz2Hb2tS6sKJ,231000.0,4.0,3.85
3KwI3oWjwVe8xMK8xzl7ap,トンデモワンダーズ,トンデモワンダーズ,2000000,43,6.97572698993625e+18,45.0,0.615,0.96,1.0,-5.695,1.0,0.0474,0.0313,0.000362,0.302,0.811,137.975,audio_features,spotify:track:3KwI3oWjwVe8xMK8xzl7ap,https://api.spotify.com/v1/tracks/3KwI3oWjwVe8xMK8xzl7ap,https://api.spotify.com/v1/audio-analysis/3KwI3oWjwVe8xMK8xzl7ap,218000.0,4.0,3.6333333333333333
6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,33500000,167,6.876534400046173e+18,82.0,0.72,0.791,1.0,-4.689,1.0,0.124,0.0384,0.0,0.157,0.756,102.071,audio_features,spotify:track:6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/audio-analysis/6FE2iI43OZnszFLuLtvvmg,175427.0,4.0,2.923783333333333
1NpNY2V9pyCZW2xPbkcQaM,Yalan,Yalan,1300000,10,7.010403259177437e+18,57.0,0.58,0.525,3.0,-10.873,0.0,0.0363,0.00695,0.0509,0.0759,0.0925,112.991,audio_features,spotify:track:1NpNY2V9pyCZW2xPbkcQaM,https://api.spotify.com/v1/tracks/1NpNY2V9pyCZW2xPbkcQaM,https://api.spotify.com/v1/audio-analysis/1NpNY2V9pyCZW2xPbkcQaM,201775.0,4.0,3.3629166666666666
4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Happier Than Ever,19000000,83,6.990247056526805e+18,94.0,0.332,0.225,0.0,-8.697,1.0,0.0348,0.767,0.00349,0.128,0.297,81.055,audio_features,spotify:track:4RVwu0g32PAqgUiJoXsdF8,https://api.spotify.com/v1/tracks/4RVwu0g32PAqgUiJoXsdF8,https://api.spotify.com/v1/audio-analysis/4RVwu0g32PAqgUiJoXsdF8,298899.0,3.0,4.98165
1n5p8hMkO5RJsePA9NFi9x,XCM (Xapiacocomayro),XCM (Xapiacocomayro),930800,922,6.969919262303455e+18,59.0,0.735,0.758,1.0,-6.822,1.0,0.301,0.115,0.0,0.153,0.845,139.836,audio_features,spotify:track:1n5p8hMkO5RJsePA9NFi9x,https://api.spotify.com/v1/tracks/1n5p8hMkO5RJsePA9NFi9x,https://api.spotify.com/v1/audio-analysis/1n5p8hMkO5RJsePA9NFi9x,210843.0,4.0,3.51405
3q2aVABxuztNi3iS6h6qdB,Elefante,Elefante,55800,4,6.806340425415282e+18,68.0,0.799,0.664,7.0,-8.16,0.0,0.0899,0.134,0.0,0.146,0.631,97.987,audio_features,spotify:track:3q2aVABxuztNi3iS6h6qdB,https://api.spotify.com/v1/tracks/3q2aVABxuztNi3iS6h6qdB,https://api.spotify.com/v1/audio-analysis/3q2aVABxuztNi3iS6h6qdB,310147.0,4.0,5.169116666666667
279aYcgTTMetBKyMdlCJFN,Carmen suite nº1 - Habanera,Romance classics george bizet,19600000,5,6.898342381544802e+18,41.0,0.425,0.0928,7.0,-21.333,1.0,0.0431,0.925,0.127,0.133,0.505,124.611,audio_features,spotify:track:279aYcgTTMetBKyMdlCJFN,https://api.spotify.com/v1/tracks/279aYcgTTMetBKyMdlCJFN,https://api.spotify.com/v1/audio-analysis/279aYcgTTMetBKyMdlCJFN,123027.0,4.0,2.05045
7ohxCJuCDwDn7DyNmKveE8,Yık Gel,Yık Gel,1600000,2,7.007442504819772e+18,58.0,0.588,0.774,6.0,-4.099,0.0,0.0709,0.144,0.0,0.221,0.546,89.983,audio_features,spotify:track:7ohxCJuCDwDn7DyNmKveE8,https://api.spotify.com/v1/tracks/7ohxCJuCDwDn7DyNmKveE8,https://api.spotify.com/v1/audio-analysis/7ohxCJuCDwDn7DyNmKveE8,240187.0,4.0,4.003116666666667
27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY,INDUSTRY BABY,841000,11,6.987792820698532e+18,98.0,0.736,0.704,3.0,-7.409,0.0,0.0615,0.0203,0.0,0.0501,0.894,149.995,audio_features,spotify:track:27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/tracks/27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/audio-analysis/27NovPIUIRrOZoCHxABJwK,212000.0,4.0,3.533333333333333
2UREu1Y8CO4jXkbvqAtP7g,Monster,Monster,551300,6,6.704946493603727e+18,76.0,0.64,0.957,8.0,-2.336,1.0,0.0741,0.0431,0.0,0.0789,0.692,134.992,audio_features,spotify:track:2UREu1Y8CO4jXkbvqAtP7g,https://api.spotify.com/v1/tracks/2UREu1Y8CO4jXkbvqAtP7g,https://api.spotify.com/v1/audio-analysis/2UREu1Y8CO4jXkbvqAtP7g,178013.0,4.0,2.9668833333333335
086myS9r57YsLbJpU0TgK9,Why,Why,167200,11,6.831971948264704e+18,83.0,0.691,0.631,2.0,-6.478,1.0,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,audio_features,spotify:track:086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/tracks/086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/audio-analysis/086myS9r57YsLbJpU0TgK9,161124.0,4.0,2.6854
1y4jsQt7MjnZhiD1L6qFBC,Cradles,shmelowa,6700000,7,6.963632361443428e+18,73.0,0.534,0.589,1.0,-1.865,1.0,0.325,0.256,6.02e-05,0.176,0.632,78.616,audio_features,spotify:track:1y4jsQt7MjnZhiD1L6qFBC,https://api.spotify.com/v1/tracks/1y4jsQt7MjnZhiD1L6qFBC,https://api.spotify.com/v1/audio-analysis/1y4jsQt7MjnZhiD1L6qFBC,209829.0,4.0,3.49715
3GpbwCm3YxiWDvy29Uo3vP,Right Round,R.O.O.T.S. (Route of Overcoming the Struggle),1400000,236,2.2424655984729702e+17,74.0,0.72,0.672,7.0,-6.852,1.0,0.0551,0.009,0.0,0.232,0.705,124.986,audio_features,spotify:track:3GpbwCm3YxiWDvy29Uo3vP,https://api.spotify.com/v1/tracks/3GpbwCm3YxiWDvy29Uo3vP,https://api.spotify.com/v1/audio-analysis/3GpbwCm3YxiWDvy29Uo3vP,204640.0,4.0,3.4106666666666667
0KQh7AuuZvpTKWhcJa8Pbr,Funky,Funky,1400000,546,6.978958945725467e+18,64.0,0.895,0.453,0.0,-13.987,1.0,0.0756,0.00196,0.374,0.0982,0.257,122.151,audio_features,spotify:track:0KQh7AuuZvpTKWhcJa8Pbr,https://api.spotify.com/v1/tracks/0KQh7AuuZvpTKWhcJa8Pbr,https://api.spotify.com/v1/audio-analysis/0KQh7AuuZvpTKWhcJa8Pbr,239227.0,4.0,3.9871166666666666
0gthY07uquYTZXfg1Kc5EX,Spongebob,Spongebob,77300000,691,6.78714283737796e+18,45.0,0.674,0.848,7.0,-7.021,1.0,0.321,0.869,2.75e-06,0.856,0.766,120.189,audio_features,spotify:track:0gthY07uquYTZXfg1Kc5EX,https://api.spotify.com/v1/tracks/0gthY07uquYTZXfg1Kc5EX,https://api.spotify.com/v1/audio-analysis/0gthY07uquYTZXfg1Kc5EX,44893.0,4.0,0.7482166666666666
2SL6oP2YAEQbqsrkOzRGO4,Venom,Venom,64300,2,6.754551637236255e+18,78.0,0.749,0.794,0.0,-5.063,1.0,0.064,0.0193,0.0,0.543,0.46,135.959,audio_features,spotify:track:2SL6oP2YAEQbqsrkOzRGO4,https://api.spotify.com/v1/tracks/2SL6oP2YAEQbqsrkOzRGO4,https://api.spotify.com/v1/audio-analysis/2SL6oP2YAEQbqsrkOzRGO4,269554.0,4.0,4.492566666666667
44xO8889yUQHn70P73NILS,Believe Me,Believe Me,88700,8,6.892456716999691e+18,79.0,0.629,0.876,5.0,-5.572,0.0,0.0408,0.129,1.39e-06,0.29,0.645,124.999,audio_features,spotify:track:44xO8889yUQHn70P73NILS,https://api.spotify.com/v1/tracks/44xO8889yUQHn70P73NILS,https://api.spotify.com/v1/audio-analysis/44xO8889yUQHn70P73NILS,188260.0,4.0,3.1376666666666666
28XbwWPc1PWv20BErtZBZX,eredeti hang,"Honey, Cy",26700000,91,6.986989446956666e+18,2.0,0.281,0.435,0.0,-8.34,1.0,0.0341,0.912,0.946,0.127,0.036,90.158,audio_features,spotify:track:28XbwWPc1PWv20BErtZBZX,https://api.spotify.com/v1/tracks/28XbwWPc1PWv20BErtZBZX,https://api.spotify.com/v1/audio-analysis/28XbwWPc1PWv20BErtZBZX,533333.0,4.0,8.888883333333334
5VD0r0qDYCJvYGNO5wX4ch,Funny Song,Funny Song,52400,1,6.803668876010719e+18,36.0,0.691,0.276,9.0,-9.305,1.0,0.162,0.91,2.49e-05,0.0751,0.731,159.353,audio_features,spotify:track:5VD0r0qDYCJvYGNO5wX4ch,https://api.spotify.com/v1/tracks/5VD0r0qDYCJvYGNO5wX4ch,https://api.spotify.com/v1/audio-analysis/5VD0r0qDYCJvYGNO5wX4ch,107107.0,4.0,1.7851166666666667
7hU3IHwjX150XLoTVmjD0q,MONEY,LALISA,4400000,520,7.011087336960167e+18,90.0,0.831,0.554,1.0,-9.998,0.0,0.218,0.161,6.12e-05,0.152,0.396,140.026,audio_features,spotify:track:7hU3IHwjX150XLoTVmjD0q,https://api.spotify.com/v1/tracks/7hU3IHwjX150XLoTVmjD0q,https://api.spotify.com/v1/audio-analysis/7hU3IHwjX150XLoTVmjD0q,168228.0,4.0,2.8038
4sJIn02tvfs7MBX2qp4Tm8,Some Say You Will Love Me One Day,Some Say You Will Love Me One Day,117500,7,6.809196935321225e+18,38.0,0.753,0.426,1.0,-7.702,1.0,0.0567,0.263,0.0,0.145,0.397,105.059,audio_features,spotify:track:4sJIn02tvfs7MBX2qp4Tm8,https://api.spotify.com/v1/tracks/4sJIn02tvfs7MBX2qp4Tm8,https://api.spotify.com/v1/audio-analysis/4sJIn02tvfs7MBX2qp4Tm8,175548.0,4.0,2.9258
5fO4ybFbomoSWPB3n2d6pe,Hell Shell,"Best Of SweizRixh, Vol. 1",44400,9,6.834062052827351e+18,79.0,0.853,0.514,0.0,-5.445,0.0,0.246,0.000909,0.0222,0.185,0.679,129.963,audio_features,spotify:track:5fO4ybFbomoSWPB3n2d6pe,https://api.spotify.com/v1/tracks/5fO4ybFbomoSWPB3n2d6pe,https://api.spotify.com/v1/audio-analysis/5fO4ybFbomoSWPB3n2d6pe,162527.0,4.0,2.7087833333333333
58zsLZPvfflaiIbNWoA22O,human,human,10100000,25,6.798545746447633e+18,77.0,0.602,0.707,9.0,-4.097,1.0,0.302,0.393,0.0,0.165,0.554,75.087,audio_features,spotify:track:58zsLZPvfflaiIbNWoA22O,https://api.spotify.com/v1/tracks/58zsLZPvfflaiIbNWoA22O,https://api.spotify.com/v1/audio-analysis/58zsLZPvfflaiIbNWoA22O,200187.0,4.0,3.33645
1YPjRsqsEi8LwIuaLamCu3,Paparazzi (Instrumental),#NOMACHINESTREAMS,95400,10,6.937754885374872e+18,29.0,0.674,0.54,1.0,-7.553,1.0,0.159,0.00167,0.883,0.318,0.383,184.754,audio_features,spotify:track:1YPjRsqsEi8LwIuaLamCu3,https://api.spotify.com/v1/tracks/1YPjRsqsEi8LwIuaLamCu3,https://api.spotify.com/v1/audio-analysis/1YPjRsqsEi8LwIuaLamCu3,236600.0,4.0,3.9433333333333334
0Z2J91b2iTGLVTZC4fKgxf,Hit 'em Up,Nu-mixx Klazzics,478700,47,6.785272489946647e+18,74.0,0.916,0.844,7.0,-3.967,1.0,0.236,0.0394,0.0,0.0778,0.586,95.19,audio_features,spotify:track:0Z2J91b2iTGLVTZC4fKgxf,https://api.spotify.com/v1/tracks/0Z2J91b2iTGLVTZC4fKgxf,https://api.spotify.com/v1/audio-analysis/0Z2J91b2iTGLVTZC4fKgxf,312627.0,4.0,5.21045
5ArQzSBevAdXTxRY6Ulhbq,Mama Said,Kids Pop,312900,11,5.000000001456025e+18,75.0,0.712,0.799,7.0,-4.564,0.0,0.0703,0.0447,6.4e-05,0.37,0.591,83.996,audio_features,spotify:track:5ArQzSBevAdXTxRY6Ulhbq,https://api.spotify.com/v1/tracks/5ArQzSBevAdXTxRY6Ulhbq,https://api.spotify.com/v1/audio-analysis/5ArQzSBevAdXTxRY6Ulhbq,206903.0,4.0,3.448383333333333
3irfv5w42Pf6c8ISoKDHMM,Might Be - Remix,Might Be (Remix) [feat. PnB Rock],104600000,519,6.96275692550739e+18,66.0,0.419,0.743,0.0,-6.786,1.0,0.395,0.403,0.0,0.0889,0.845,74.376,audio_features,spotify:track:3irfv5w42Pf6c8ISoKDHMM,https://api.spotify.com/v1/tracks/3irfv5w42Pf6c8ISoKDHMM,https://api.spotify.com/v1/audio-analysis/3irfv5w42Pf6c8ISoKDHMM,216119.0,4.0,3.6019833333333335
3rV5y8rcQrwRt9fWGLmjOQ,All Eyes On Me,Inside (The Songs),9300000,37,6.968346828379016e+18,75.0,0.352,0.424,6.0,-10.131,1.0,0.0394,0.733,2.3e-05,0.0664,0.141,127.047,audio_features,spotify:track:3rV5y8rcQrwRt9fWGLmjOQ,https://api.spotify.com/v1/tracks/3rV5y8rcQrwRt9fWGLmjOQ,https://api.spotify.com/v1/audio-analysis/3rV5y8rcQrwRt9fWGLmjOQ,302951.0,4.0,5.049183333333334
7Cl82YApQNTdLFwODnDX8d,グッバイ宣言,グッバイ宣言,458100,12,6.819019962259081e+18,51.0,0.646,0.885,7.0,-3.945,1.0,0.172,0.0235,0.0,0.348,0.713,170.062,audio_features,spotify:track:7Cl82YApQNTdLFwODnDX8d,https://api.spotify.com/v1/tracks/7Cl82YApQNTdLFwODnDX8d,https://api.spotify.com/v1/audio-analysis/7Cl82YApQNTdLFwODnDX8d,173179.0,3.0,2.8863166666666666
2bq1J6Pa65dCDPoLvolaAk,İnsan İnsan,İlk Şarkılar,463300,2,6.719223825759734e+18,56.0,0.319,0.243,0.0,-12.556,1.0,0.0381,0.425,0.0011,0.0824,0.105,183.525,audio_features,spotify:track:2bq1J6Pa65dCDPoLvolaAk,https://api.spotify.com/v1/tracks/2bq1J6Pa65dCDPoLvolaAk,https://api.spotify.com/v1/audio-analysis/2bq1J6Pa65dCDPoLvolaAk,391180.0,4.0,6.519666666666667
6GtOsEzNUhJghrIf6UTbRV,Breathe,Breathe,41100000,2,6.862996184869407e+18,70.0,0.741,0.725,11.0,-5.618,0.0,0.04,0.00715,0.0,0.115,0.577,104.985,audio_features,spotify:track:6GtOsEzNUhJghrIf6UTbRV,https://api.spotify.com/v1/tracks/6GtOsEzNUhJghrIf6UTbRV,https://api.spotify.com/v1/audio-analysis/6GtOsEzNUhJghrIf6UTbRV,288387.0,4.0,4.80645
7otCGmgp9h4CsR2LhwB6gt,Another Love,Long Way Down (Deluxe),23200,8,6.706089102212598e+18,66.0,0.445,0.537,4.0,-8.532,0.0,0.04,0.695,1.6e-05,0.0941,0.131,122.764,audio_features,spotify:track:7otCGmgp9h4CsR2LhwB6gt,https://api.spotify.com/v1/tracks/7otCGmgp9h4CsR2LhwB6gt,https://api.spotify.com/v1/audio-analysis/7otCGmgp9h4CsR2LhwB6gt,244360.0,4.0,4.072666666666667
63aj87TQG6F3RVO5nbG2VQ,In Da Getto,In Da Getto,117200000,440,6.97756230987075e+18,90.0,0.915,0.72,8.0,-3.126,1.0,0.0459,0.025,1.42e-05,0.0942,0.631,126.986,audio_features,spotify:track:63aj87TQG6F3RVO5nbG2VQ,https://api.spotify.com/v1/tracks/63aj87TQG6F3RVO5nbG2VQ,https://api.spotify.com/v1/audio-analysis/63aj87TQG6F3RVO5nbG2VQ,131067.0,4.0,2.18445
7KuReQSmRRQWgzzwj5m0GA,Deja Vu (1:04 Mix),Deja Vu (1:04 Mix),104700,9,6.73601449998523e+18,30.0,0.402,0.933,5.0,-6.955,0.0,0.039,0.00022,1.27e-05,0.13,0.517,77.002,audio_features,spotify:track:7KuReQSmRRQWgzzwj5m0GA,https://api.spotify.com/v1/tracks/7KuReQSmRRQWgzzwj5m0GA,https://api.spotify.com/v1/audio-analysis/7KuReQSmRRQWgzzwj5m0GA,273312.0,4.0,4.5552
44NUJ9XMnYmrC1tShksLLY,Cinematic,Epic Inspirational Music,147900,10,6.763798986508732e+18,44.0,0.556,0.893,5.0,-5.874,0.0,0.0403,0.0109,0.0,0.412,0.603,133.033,audio_features,spotify:track:44NUJ9XMnYmrC1tShksLLY,https://api.spotify.com/v1/tracks/44NUJ9XMnYmrC1tShksLLY,https://api.spotify.com/v1/audio-analysis/44NUJ9XMnYmrC1tShksLLY,239514.0,4.0,3.9919
5tjN7zmWma6AZF1B1BG6rv,Laughing,Laughing,8500000,21,6.773640268248795e+18,61.0,0.386,0.419,5.0,-9.712,1.0,0.0421,0.822,0.00152,0.267,0.425,99.014,audio_features,spotify:track:5tjN7zmWma6AZF1B1BG6rv,https://api.spotify.com/v1/tracks/5tjN7zmWma6AZF1B1BG6rv,https://api.spotify.com/v1/audio-analysis/5tjN7zmWma6AZF1B1BG6rv,140453.0,3.0,2.340883333333333
0ecC8p17cDNlxHXkuYqeR6,Surrender,Surrender,3500000,12,6.817433453806554e+18,76.0,0.39,0.448,5.0,-8.57,0.0,0.0276,0.8,0.182,0.107,0.077,144.89,audio_features,spotify:track:0ecC8p17cDNlxHXkuYqeR6,https://api.spotify.com/v1/tracks/0ecC8p17cDNlxHXkuYqeR6,https://api.spotify.com/v1/audio-analysis/0ecC8p17cDNlxHXkuYqeR6,183103.0,5.0,3.0517166666666666
1OsyDLVXvzuoc4EEDVaO3E,My Heart Will Go On (Titanic),Cinema Old Song Romances (Composed for Qanoun & Orchestra),29700000,45,6.718589941149878e+18,47.0,0.378,0.179,4.0,-8.917,1.0,0.0305,0.84,0.0,0.121,0.421,105.234,audio_features,spotify:track:1OsyDLVXvzuoc4EEDVaO3E,https://api.spotify.com/v1/tracks/1OsyDLVXvzuoc4EEDVaO3E,https://api.spotify.com/v1/audio-analysis/1OsyDLVXvzuoc4EEDVaO3E,226348.0,4.0,3.772466666666667
6Ius4TC0L3cN74HT7ENE6e,Wet,Wet,314400,384,6.980680356794796e+18,80.0,0.517,0.705,6.0,-8.205,0.0,0.364,0.0751,0.0,0.128,0.584,175.906,audio_features,spotify:track:6Ius4TC0L3cN74HT7ENE6e,https://api.spotify.com/v1/tracks/6Ius4TC0L3cN74HT7ENE6e,https://api.spotify.com/v1/audio-analysis/6Ius4TC0L3cN74HT7ENE6e,239320.0,4.0,3.9886666666666666
0x1k6gSTSxaLxe0F2IThaX,Détente,Détente,1700000,142,6.966769867345103e+18,71.0,0.736,0.585,7.0,-4.617,1.0,0.346,0.273,0.0,0.106,0.363,171.932,audio_features,spotify:track:0x1k6gSTSxaLxe0F2IThaX,https://api.spotify.com/v1/tracks/0x1k6gSTSxaLxe0F2IThaX,https://api.spotify.com/v1/audio-analysis/0x1k6gSTSxaLxe0F2IThaX,181845.0,4.0,3.03075
6HGoVbCUr63SgU3TjxEVj6,Satisfya,"AiSh, Vol. 1",33400000,20,6.935851397178984e+18,69.0,0.726,0.652,1.0,-7.764,0.0,0.11,0.00451,3.32e-05,0.226,0.803,163.879,audio_features,spotify:track:6HGoVbCUr63SgU3TjxEVj6,https://api.spotify.com/v1/tracks/6HGoVbCUr63SgU3TjxEVj6,https://api.spotify.com/v1/audio-analysis/6HGoVbCUr63SgU3TjxEVj6,180056.0,4.0,3.0009333333333332
2OTULPNeQUkwQ0tNzcG7tj,Loquita,Loquita,224600,16,6.711322774180202e+18,80.0,0.748,0.787,6.0,-4.026,0.0,0.103,0.356,0.00625,0.122,0.711,81.99,audio_features,spotify:track:2OTULPNeQUkwQ0tNzcG7tj,https://api.spotify.com/v1/tracks/2OTULPNeQUkwQ0tNzcG7tj,https://api.spotify.com/v1/audio-analysis/2OTULPNeQUkwQ0tNzcG7tj,199552.0,4.0,3.3258666666666667
7GJ572zvnU94VZVrj5XRtb,Spirits,Hope,27400000,81,5.000000001451009e+18,72.0,0.556,0.658,0.0,-6.075,1.0,0.0265,0.164,0.0,0.113,0.787,80.529,audio_features,spotify:track:7GJ572zvnU94VZVrj5XRtb,https://api.spotify.com/v1/tracks/7GJ572zvnU94VZVrj5XRtb,https://api.spotify.com/v1/audio-analysis/7GJ572zvnU94VZVrj5XRtb,203653.0,4.0,3.394216666666667
6ft9PAgNOjmZ2kFVP7LGqb,Can't Take My Eyes Off You,Can't Take My Eyes Off You,1300000,8,6.761373347398814e+18,70.0,0.575,0.764,4.0,-7.448,1.0,0.0746,0.566,1.07e-05,0.0692,0.536,123.821,audio_features,spotify:track:6ft9PAgNOjmZ2kFVP7LGqb,https://api.spotify.com/v1/tracks/6ft9PAgNOjmZ2kFVP7LGqb,https://api.spotify.com/v1/audio-analysis/6ft9PAgNOjmZ2kFVP7LGqb,203240.0,4.0,3.3873333333333333
0pM6iVr8oq1od02zTMaa7h,GTPM,GTPM,275500,71,6.847821867634395e+18,44.0,0.786,0.837,2.0,-5.973,1.0,0.276,0.0117,3.32e-06,0.142,0.675,160.013,audio_features,spotify:track:0pM6iVr8oq1od02zTMaa7h,https://api.spotify.com/v1/tracks/0pM6iVr8oq1od02zTMaa7h,https://api.spotify.com/v1/audio-analysis/0pM6iVr8oq1od02zTMaa7h,184516.0,4.0,3.075266666666667
4CdfFYzaAJ0y0beKzmgJSn,No Roots,MINT,199800,4,6.454720900301983e+18,59.0,0.863,0.657,7.0,-7.295,1.0,0.105,0.264,0.00619,0.0713,0.829,115.958,audio_features,spotify:track:4CdfFYzaAJ0y0beKzmgJSn,https://api.spotify.com/v1/tracks/4CdfFYzaAJ0y0beKzmgJSn,https://api.spotify.com/v1/audio-analysis/4CdfFYzaAJ0y0beKzmgJSn,235813.0,4.0,3.9302166666666665
41btOpCqdHf5lBd4KAOcfB,Дикая львица,Дикая львица,18200000,37,6.707774381675809e+18,63.0,0.514,0.843,9.0,-4.98,0.0,0.303,0.363,0.0038,0.13,0.693,194.39,audio_features,spotify:track:41btOpCqdHf5lBd4KAOcfB,https://api.spotify.com/v1/tracks/41btOpCqdHf5lBd4KAOcfB,https://api.spotify.com/v1/audio-analysis/41btOpCqdHf5lBd4KAOcfB,164769.0,3.0,2.74615
0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,Silver Side Up,1100000,3,7.002715779258911e+18,79.0,0.446,0.764,10.0,-5.042,1.0,0.033,0.00135,0.0,0.099,0.543,172.094,audio_features,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/tracks/0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/audio-analysis/0gmbgwZ8iqyMPmXefof8Yf,223840.0,4.0,3.7306666666666666
15RSD04RKmM1fjrBONNtqK,Chug Jug With You,Chug Jug With You,686600,12,6.942942200548297e+18,61.0,0.616,0.587,4.0,-9.911,0.0,0.486,0.706,0.0,0.163,0.478,117.522,audio_features,spotify:track:15RSD04RKmM1fjrBONNtqK,https://api.spotify.com/v1/tracks/15RSD04RKmM1fjrBONNtqK,https://api.spotify.com/v1/audio-analysis/15RSD04RKmM1fjrBONNtqK,185085.0,4.0,3.08475
6AjmjuZVqdNVhFAzWqB0y5,Rima Polivolo,22:22,427400,283,6.981840854386215e+18,51.0,0.68,0.621,1.0,-8.663,1.0,0.12,0.0479,0.000181,0.434,0.289,165.731,audio_features,spotify:track:6AjmjuZVqdNVhFAzWqB0y5,https://api.spotify.com/v1/tracks/6AjmjuZVqdNVhFAzWqB0y5,https://api.spotify.com/v1/audio-analysis/6AjmjuZVqdNVhFAzWqB0y5,165497.0,4.0,2.7582833333333334
6nef87NAKR2Au5YCCfnIi9,Passarinho Que Som É Esse,Passarinho Que Som É Esse,83700000,138,6.987176360137641e+18,74.0,0.889,0.78,5.0,-5.208,1.0,0.14,0.538,0.00344,0.088,0.82,130.042,audio_features,spotify:track:6nef87NAKR2Au5YCCfnIi9,https://api.spotify.com/v1/tracks/6nef87NAKR2Au5YCCfnIi9,https://api.spotify.com/v1/audio-analysis/6nef87NAKR2Au5YCCfnIi9,148615.0,4.0,2.476916666666667
7wH5TqLbDYRhvgbPi80JeT,Epic Emotional,Hollywood!,223300,2,6.857437732327672e+18,42.0,0.551,0.34,0.0,-14.446,0.0,0.0293,0.58,0.936,0.103,0.139,125.055,audio_features,spotify:track:7wH5TqLbDYRhvgbPi80JeT,https://api.spotify.com/v1/tracks/7wH5TqLbDYRhvgbPi80JeT,https://api.spotify.com/v1/audio-analysis/7wH5TqLbDYRhvgbPi80JeT,252070.0,4.0,4.2011666666666665
4fXGWiVhlOLdhwRDP6pIFG,Lemon Tree,"Berlin, Berlin",3800000,2,6.696826457517197e+18,75.0,0.663,0.475,1.0,-8.834,1.0,0.0417,0.643,0.0,0.122,0.644,143.175,audio_features,spotify:track:4fXGWiVhlOLdhwRDP6pIFG,https://api.spotify.com/v1/tracks/4fXGWiVhlOLdhwRDP6pIFG,https://api.spotify.com/v1/audio-analysis/4fXGWiVhlOLdhwRDP6pIFG,191027.0,4.0,3.1837833333333334
