id,title,album,views,videos,tt_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
2TqvOQIieRt52j5B1YuGyc,Lightwork,Lightwork,116600,1,6986216324565305345,66,0.904,0.25,8,-18.291,1,0.672,0.377,0,0.11,0.355,140.128,audio_features,spotify:track:2TqvOQIieRt52j5B1YuGyc,https://api.spotify.com/v1/tracks/2TqvOQIieRt52j5B1YuGyc,https://api.spotify.com/v1/audio-analysis/2TqvOQIieRt52j5B1YuGyc,137143,4
0TGuICmWUyrONdF55k50d0,We Can't Be Friends,We Can't Be Friends,128100,1,6772266100966033410,55,0.476,0.283,2,-13.004,1,0.0402,0.897,0.892,0.0841,0.252,118.248,audio_features,spotify:track:0TGuICmWUyrONdF55k50d0,https://api.spotify.com/v1/tracks/0TGuICmWUyrONdF55k50d0,https://api.spotify.com/v1/audio-analysis/0TGuICmWUyrONdF55k50d0,208452,4
3IeIP2Uo618tgzYbWhcn5a,Calling All the Monsters - 2021 Version,Calling All the Monsters - 2021 Version,49200,1,7013841088796428290,55,0.663,0.872,5,-6.373,1,0.121,0.000827,0.00414,0.371,0.664,144.021,audio_features,spotify:track:3IeIP2Uo618tgzYbWhcn5a,https://api.spotify.com/v1/tracks/3IeIP2Uo618tgzYbWhcn5a,https://api.spotify.com/v1/audio-analysis/3IeIP2Uo618tgzYbWhcn5a,230537,4
37OjMlwuUVWWmVKrV8CiUQ,STAND UP,,21300,1,6769533325737461762,62,0.498,0.702,0,-7.833,1,0.0401,0.0193,3.68e-06,0.0669,0.542,79.3,audio_features,spotify:track:37OjMlwuUVWWmVKrV8CiUQ,https://api.spotify.com/v1/tracks/37OjMlwuUVWWmVKrV8CiUQ,https://api.spotify.com/v1/audio-analysis/37OjMlwuUVWWmVKrV8CiUQ,263213,4
3Vv6L434w4rmsaZ6PGfC0E,Be Together,Be Together,249500,1,6836069265573939202,52,0.497,0.627,6,-6.141,0,0.0319,0.00142,0,0.619,0.193,79.93,audio_features,spotify:track:3Vv6L434w4rmsaZ6PGfC0E,https://api.spotify.com/v1/tracks/3Vv6L434w4rmsaZ6PGfC0E,https://api.spotify.com/v1/audio-analysis/3Vv6L434w4rmsaZ6PGfC0E,233011,4
1GcXzijYzyfMq6wryZjYW5,May I,"Ho, why is you here ?",53500,1,6852015601389438978,65,0.896,0.78,1,-3.547,1,0.202,0.0828,0,0.0857,0.85,106.032,audio_features,spotify:track:1GcXzijYzyfMq6wryZjYW5,https://api.spotify.com/v1/tracks/1GcXzijYzyfMq6wryZjYW5,https://api.spotify.com/v1/audio-analysis/1GcXzijYzyfMq6wryZjYW5,163019,4
4IjQfvDhOA5AkEC4kEGVJQ,WISH YOU WELL,WISH YOU WELL,80600,1,6930089214423877633,63,0.572,0.336,0,-7.232,1,0.0346,0.59,0,0.142,0.249,133.974,audio_features,spotify:track:4IjQfvDhOA5AkEC4kEGVJQ,https://api.spotify.com/v1/tracks/4IjQfvDhOA5AkEC4kEGVJQ,https://api.spotify.com/v1/audio-analysis/4IjQfvDhOA5AkEC4kEGVJQ,182188,4
2JNwH1M0J9iifkyawAxN6I,Background Hip Hop Beat,City,260700,1,6782233713825564673,14,0.916,0.259,0,-14.218,1,0.0823,0.88,0.837,0.104,0.731,98.787,audio_features,spotify:track:2JNwH1M0J9iifkyawAxN6I,https://api.spotify.com/v1/tracks/2JNwH1M0J9iifkyawAxN6I,https://api.spotify.com/v1/audio-analysis/2JNwH1M0J9iifkyawAxN6I,117331,4
6myUpr3GDR80Dg3zqNTmmG,ANOTHER DAY,PARTYMOBILE,29800,1,6808712068485613570,64,0.646,0.758,4,-7.75,0,0.0708,0.556,0.00316,0.335,0.0642,172.995,audio_features,spotify:track:6myUpr3GDR80Dg3zqNTmmG,https://api.spotify.com/v1/tracks/6myUpr3GDR80Dg3zqNTmmG,https://api.spotify.com/v1/audio-analysis/6myUpr3GDR80Dg3zqNTmmG,199787,4
4wFjTWCunQFKtukqrNijEt,MotorSport,Culture II,408400,1,6862037216664111878,73,0.904,0.518,2,-5.32,1,0.183,0.0305,0,0.325,0.188,137.996,audio_features,spotify:track:4wFjTWCunQFKtukqrNijEt,https://api.spotify.com/v1/tracks/4wFjTWCunQFKtukqrNijEt,https://api.spotify.com/v1/audio-analysis/4wFjTWCunQFKtukqrNijEt,303077,4
1I2CmQtrESDa5qm9ZCp4BG,High Lows,Don't Go Gently,106000,1,6963605294455523329,43,0.684,0.559,9,-8.33,1,0.0431,0.218,0,0.243,0.187,130.968,audio_features,spotify:track:1I2CmQtrESDa5qm9ZCp4BG,https://api.spotify.com/v1/tracks/1I2CmQtrESDa5qm9ZCp4BG,https://api.spotify.com/v1/audio-analysis/1I2CmQtrESDa5qm9ZCp4BG,117895,4
7vGuf3Y35N4wmASOKLUVVU,Silence,Silence,175900,3,6980525738906617857,80,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,audio_features,spotify:track:7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/audio-analysis/7vGuf3Y35N4wmASOKLUVVU,180823,4
0J69dD3yE5vo51vW8DRokI,Great Mother In The Sky,I Hope You Are Well,188800,2,6914672430818068481,37,0.157,0.742,1,-8.452,1,0.0823,0.84,0.948,0.113,0.0747,91.659,audio_features,spotify:track:0J69dD3yE5vo51vW8DRokI,https://api.spotify.com/v1/tracks/0J69dD3yE5vo51vW8DRokI,https://api.spotify.com/v1/audio-analysis/0J69dD3yE5vo51vW8DRokI,357989,4
4MDYIbU6I29Gjiu7JATTIJ,New Truck,New Truck,54500,1,6979325096825620482,67,0.529,0.755,1,-5.864,1,0.125,0.222,0,0.0986,0.528,96.86,audio_features,spotify:track:4MDYIbU6I29Gjiu7JATTIJ,https://api.spotify.com/v1/tracks/4MDYIbU6I29Gjiu7JATTIJ,https://api.spotify.com/v1/audio-analysis/4MDYIbU6I29Gjiu7JATTIJ,174360,4
170iK5E56HiK7a7Uwa5i0X,Stolen Dance (Single Version),Stolen Dance (Single Version),168400,1,6846081126746818562,8,0.835,0.755,11,-3.569,1,0.0442,0.138,0,0.256,0.963,130.029,audio_features,spotify:track:170iK5E56HiK7a7Uwa5i0X,https://api.spotify.com/v1/tracks/170iK5E56HiK7a7Uwa5i0X,https://api.spotify.com/v1/audio-analysis/170iK5E56HiK7a7Uwa5i0X,212237,4
66klyEVI63jTTqDd8wJx5s,Blind Trust - Original Mix,Three Years Of Rotten City (Greatest Hits),714600,1,6776967466762373121,46,0.74,0.671,8,-9.343,1,0.0451,0.00111,0.799,0.277,0.264,111.989,audio_features,spotify:track:66klyEVI63jTTqDd8wJx5s,https://api.spotify.com/v1/tracks/66klyEVI63jTTqDd8wJx5s,https://api.spotify.com/v1/audio-analysis/66klyEVI63jTTqDd8wJx5s,408446,4
7xYYVYy3JI7cP8XPxgLM1U,Horror Trailer,"Dark Cues, Vol. 10",611800,1,6788226010962741250,0,0.335,0.745,6,-9.324,0,0.112,0.00828,0.0763,0.11,0.04,110.053,audio_features,spotify:track:7xYYVYy3JI7cP8XPxgLM1U,https://api.spotify.com/v1/tracks/7xYYVYy3JI7cP8XPxgLM1U,https://api.spotify.com/v1/audio-analysis/7xYYVYy3JI7cP8XPxgLM1U,96028,4
7l1qvxWjxcKpB9PCtBuTbU,Count On Me,Doo-Wops & Hooligans,1100000,1,6544979342454164225,74,0.577,0.397,0,-5.98,1,0.028,0.84,0,0.0772,0.509,89.044,audio_features,spotify:track:7l1qvxWjxcKpB9PCtBuTbU,https://api.spotify.com/v1/tracks/7l1qvxWjxcKpB9PCtBuTbU,https://api.spotify.com/v1/audio-analysis/7l1qvxWjxcKpB9PCtBuTbU,197373,4
7HWaB2AEfyhAUEPkW9G4ni,Gravity Falls,Gravity Falls,3100000,2,6772271464675559425,62,0.857,0.117,0,-13.031,1,0.119,0.578,0.92,0.12,0.114,160.001,audio_features,spotify:track:7HWaB2AEfyhAUEPkW9G4ni,https://api.spotify.com/v1/tracks/7HWaB2AEfyhAUEPkW9G4ni,https://api.spotify.com/v1/audio-analysis/7HWaB2AEfyhAUEPkW9G4ni,114000,4
658QJ4p8WcbT3O7iWLpO1D,Scary,Eerie,279000,1,6874379360904693762,75,0.812,0.974,8,-2.327,1,0.227,0.695,0.512,0.582,0.064,153.979,audio_features,spotify:track:658QJ4p8WcbT3O7iWLpO1D,https://api.spotify.com/v1/tracks/658QJ4p8WcbT3O7iWLpO1D,https://api.spotify.com/v1/audio-analysis/658QJ4p8WcbT3O7iWLpO1D,99748,4
2XwcKJW9Q0gaDIZzg0dKQt,Advice,Advice - The 3rd Mini Album,1800000,1,6961332390623741954,63,0.356,0.611,10,-5.71,1,0.0289,0.000183,0.867,0.127,0.272,170.073,audio_features,spotify:track:2XwcKJW9Q0gaDIZzg0dKQt,https://api.spotify.com/v1/tracks/2XwcKJW9Q0gaDIZzg0dKQt,https://api.spotify.com/v1/audio-analysis/2XwcKJW9Q0gaDIZzg0dKQt,157973,4
7LVHVU3tWfcxj5aiPFEW4Q,Fix You,X&Y,7400000,2,6836857885620717570,82,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,audio_features,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/audio-analysis/7LVHVU3tWfcxj5aiPFEW4Q,295533,4
5wadCOTzHVQ0zYu9K9eW9l,Creepy music box,,149300,3,6611342676065258246,34,0.753,0.159,5,-26.635,0,0.0846,0.6,0.897,0.0772,0.825,115.094,audio_features,spotify:track:5wadCOTzHVQ0zYu9K9eW9l,https://api.spotify.com/v1/tracks/5wadCOTzHVQ0zYu9K9eW9l,https://api.spotify.com/v1/audio-analysis/5wadCOTzHVQ0zYu9K9eW9l,73259,3
7524vjlVH6A709yeYy5o6A,I Wanna Know What It's Like,I Wanna Know What It's Like,152700,1,7005666967147415554,52,0.749,0.672,1,-6.815,0,0.0852,0.00966,0.000485,0.0547,0.641,92.994,audio_features,spotify:track:7524vjlVH6A709yeYy5o6A,https://api.spotify.com/v1/tracks/7524vjlVH6A709yeYy5o6A,https://api.spotify.com/v1/audio-analysis/7524vjlVH6A709yeYy5o6A,200000,4
79VMlcpvgHkxz0xwsTfc9d,Thoughts,Thoughts,923500,1,6758327109434755073,63,0.48,0.64,6,-6.153,1,0.323,0.158,0,0.109,0.475,87.327,audio_features,spotify:track:79VMlcpvgHkxz0xwsTfc9d,https://api.spotify.com/v1/tracks/79VMlcpvgHkxz0xwsTfc9d,https://api.spotify.com/v1/audio-analysis/79VMlcpvgHkxz0xwsTfc9d,185779,4
4uTvPEr01pjTbZgl7jcKBD,NASA,NASA,92300,1,7001078346079537153,69,0.747,0.458,6,-6.891,1,0.303,0.451,0,0.252,0.47,75.029,audio_features,spotify:track:4uTvPEr01pjTbZgl7jcKBD,https://api.spotify.com/v1/tracks/4uTvPEr01pjTbZgl7jcKBD,https://api.spotify.com/v1/audio-analysis/4uTvPEr01pjTbZgl7jcKBD,182000,4
05TOt5Vz4StdjMpEdFPlvB,All I Ask,25,9400000,2,6905103972390930434,77,0.591,0.28,4,-5.494,1,0.0283,0.889,0,0.124,0.348,141.916,audio_features,spotify:track:05TOt5Vz4StdjMpEdFPlvB,https://api.spotify.com/v1/tracks/05TOt5Vz4StdjMpEdFPlvB,https://api.spotify.com/v1/audio-analysis/05TOt5Vz4StdjMpEdFPlvB,271800,4
2Amj13n8K8JRaSNXh2C10G,"Pure Imagination (From ""Charlie and the Chocolate Factory"")","Ultimate Soundtracks, Vol. 1",32200,1,6709405283308800001,43,0.268,0.266,1,-12.376,1,0.0357,0.868,0.000137,0.0978,0.0752,120.24,audio_features,spotify:track:2Amj13n8K8JRaSNXh2C10G,https://api.spotify.com/v1/tracks/2Amj13n8K8JRaSNXh2C10G,https://api.spotify.com/v1/audio-analysis/2Amj13n8K8JRaSNXh2C10G,263267,5
3Vu8OjrxAetU49cKRUKVH9,Can We Kiss Forever? - Piano Version,Can We Kiss Forever? - Piano Version,619800,1,6764534841477171201,36,0.558,0.116,4,-22.74,1,0.0452,0.977,0.965,0.11,0.144,109.947,audio_features,spotify:track:3Vu8OjrxAetU49cKRUKVH9,https://api.spotify.com/v1/tracks/3Vu8OjrxAetU49cKRUKVH9,https://api.spotify.com/v1/audio-analysis/3Vu8OjrxAetU49cKRUKVH9,188000,4
1NhPKVLsHhFUHIOZ32QnS2,Secrets,Secrets,166200,1,6812989816523753473,76,0.516,0.764,2,-6.223,1,0.0366,0.0717,0,0.115,0.376,148.021,audio_features,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,https://api.spotify.com/v1/tracks/1NhPKVLsHhFUHIOZ32QnS2,https://api.spotify.com/v1/audio-analysis/1NhPKVLsHhFUHIOZ32QnS2,224693,4
0QrblSNhFWUke8aGCVngK3,Nash Gimn,The Album (Mixed),1200000,1,6732181191140575234,53,0.814,0.968,10,-4.423,0,0.237,0.0154,0.00119,0.359,0.619,150.037,audio_features,spotify:track:0QrblSNhFWUke8aGCVngK3,https://api.spotify.com/v1/tracks/0QrblSNhFWUke8aGCVngK3,https://api.spotify.com/v1/audio-analysis/0QrblSNhFWUke8aGCVngK3,216114,4
4fHrHHpb3hY6dkcRORxXwu,kandy,kandy,78100,1,6994818389232273410,52,0.328,0.0694,7,-17.241,1,0.0434,0.992,0.912,0.108,0.109,142.344,audio_features,spotify:track:4fHrHHpb3hY6dkcRORxXwu,https://api.spotify.com/v1/tracks/4fHrHHpb3hY6dkcRORxXwu,https://api.spotify.com/v1/audio-analysis/4fHrHHpb3hY6dkcRORxXwu,86667,5
25nZXvOZQyyVO8omEkxssC,Tu Vuo Fa Lamericano (Original Mix),75 Italian Classic Hits,51800,1,6732708356441507842,4,0.805,0.53,0,-10.383,1,0.0464,0.098,0.848,0.0985,0.809,92.023,audio_features,spotify:track:25nZXvOZQyyVO8omEkxssC,https://api.spotify.com/v1/tracks/25nZXvOZQyyVO8omEkxssC,https://api.spotify.com/v1/audio-analysis/25nZXvOZQyyVO8omEkxssC,207412,4
3SZLn2mKcflupKtGkw86pW,Вальс (Prod. by teejoybeatz),Вальс (Prod. by teejoybeatz),169700,1,7019304219224049666,1,0.757,0.612,7,-7.897,0,0.0478,0.592,0,0.123,0.321,116.013,audio_features,spotify:track:3SZLn2mKcflupKtGkw86pW,https://api.spotify.com/v1/tracks/3SZLn2mKcflupKtGkw86pW,https://api.spotify.com/v1/audio-analysis/3SZLn2mKcflupKtGkw86pW,122069,4
16aNmbDiEHATa9a3gsKFx2,Vamo Jogar Free Fire,Vamo Jogar Free Fire,99900,1,6899109953278053122,37,0.717,0.614,7,-6.29,1,0.377,0.449,4.74e-05,0.104,0.788,169.961,audio_features,spotify:track:16aNmbDiEHATa9a3gsKFx2,https://api.spotify.com/v1/tracks/16aNmbDiEHATa9a3gsKFx2,https://api.spotify.com/v1/audio-analysis/16aNmbDiEHATa9a3gsKFx2,103079,4
50cbC9nGt3GW2VVjRmECUP,บ้านเรามีแมวนะ,บ้านเรามีแมวนะ,1900000,1,6918094831998945281,35,0.818,0.37,10,-12.321,1,0.0292,0.349,0,0.069,0.659,101.99,audio_features,spotify:track:50cbC9nGt3GW2VVjRmECUP,https://api.spotify.com/v1/tracks/50cbC9nGt3GW2VVjRmECUP,https://api.spotify.com/v1/audio-analysis/50cbC9nGt3GW2VVjRmECUP,274706,4
311F6wfFHEcI1pGAfSk00c,"Call Me, Beep Me (Kim Possible)",As Seen On TV Cartoon Theme Songs,858600,1,6728861950354130945,22,0.779,0.956,9,-5.631,0,0.0457,0.263,0,0.362,0.711,125.007,audio_features,spotify:track:311F6wfFHEcI1pGAfSk00c,https://api.spotify.com/v1/tracks/311F6wfFHEcI1pGAfSk00c,https://api.spotify.com/v1/audio-analysis/311F6wfFHEcI1pGAfSk00c,186827,4
7AYUPZ6bEmYqMQbxCcrTIl,Zappaguri,Parasite (Original Motion Picture Soundtrack),199400,1,6745478589233235969,29,0.524,0.367,2,-12.66,1,0.0363,0.721,0.779,0.111,0.247,92.449,audio_features,spotify:track:7AYUPZ6bEmYqMQbxCcrTIl,https://api.spotify.com/v1/tracks/7AYUPZ6bEmYqMQbxCcrTIl,https://api.spotify.com/v1/audio-analysis/7AYUPZ6bEmYqMQbxCcrTIl,108907,4
4l62h4tiuUwn7eD6hxMlVQ,It's Everyday Bro,It's Everyday Bro (feat. Team 10),1100000,1,6755713960307066881,51,0.79,0.714,1,-7.86,0,0.202,0.00142,0,0.111,0.559,150.033,audio_features,spotify:track:4l62h4tiuUwn7eD6hxMlVQ,https://api.spotify.com/v1/tracks/4l62h4tiuUwn7eD6hxMlVQ,https://api.spotify.com/v1/audio-analysis/4l62h4tiuUwn7eD6hxMlVQ,217678,5
63CGV6P4cEYZvUgvVhZWAl,WHAT WOULD YOU DO? (feat. Pink Sweat$),WHAT WOULD YOU DO? (feat. Pink Sweat$),98400,1,6968357235617433601,67,0.871,0.513,7,-8.516,0,0.101,0.093,0.00302,0.352,0.647,111.976,audio_features,spotify:track:63CGV6P4cEYZvUgvVhZWAl,https://api.spotify.com/v1/tracks/63CGV6P4cEYZvUgvVhZWAl,https://api.spotify.com/v1/audio-analysis/63CGV6P4cEYZvUgvVhZWAl,192467,4
4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams (Come True),Voices,57600,1,243158722758324224,77,0.751,0.501,5,-12.151,1,0.0551,0.234,0.112,0.0467,0.902,167.057,audio_features,spotify:track:4o6BgsqLIBViaGVbx5rbRk,https://api.spotify.com/v1/tracks/4o6BgsqLIBViaGVbx5rbRk,https://api.spotify.com/v1/audio-analysis/4o6BgsqLIBViaGVbx5rbRk,190627,4
0rCQ88Yq9YBoAGp29O13iW,БЛЭКЛИСТ,Сниппет был лучше,557400,1,6850304487848937473,45,0.874,0.549,8,-5.477,1,0.167,0.155,0,0.142,0.266,100.009,audio_features,spotify:track:0rCQ88Yq9YBoAGp29O13iW,https://api.spotify.com/v1/tracks/0rCQ88Yq9YBoAGp29O13iW,https://api.spotify.com/v1/audio-analysis/0rCQ88Yq9YBoAGp29O13iW,137750,4
2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,Steal My Girl,118100,1,6715374083585869825,79,0.536,0.768,10,-5.948,0,0.0347,0.00433,0,0.114,0.545,77.217,audio_features,spotify:track:2Bs4jQEGMycglOfWPBqrVG,https://api.spotify.com/v1/tracks/2Bs4jQEGMycglOfWPBqrVG,https://api.spotify.com/v1/audio-analysis/2Bs4jQEGMycglOfWPBqrVG,228133,4
4JeMM66h7rFqgO94N3kgCP,The Dice Beat Pt. 1,The Dice Beat Pt. 1,18000,1,6845251193233541893,40,0.946,0.269,1,-10.061,1,0.567,0.018,0.068,0.108,0.0999,125.95,audio_features,spotify:track:4JeMM66h7rFqgO94N3kgCP,https://api.spotify.com/v1/tracks/4JeMM66h7rFqgO94N3kgCP,https://api.spotify.com/v1/audio-analysis/4JeMM66h7rFqgO94N3kgCP,100000,4
7M29xQqiAR28cAKAH1Zxxy,Early Hours of the AM,Early Hours of the AM,428500,1,6990303397417060353,36,0.447,0.662,1,-5.937,0,0.0916,0.0407,1.15e-06,0.138,0.325,184.235,audio_features,spotify:track:7M29xQqiAR28cAKAH1Zxxy,https://api.spotify.com/v1/tracks/7M29xQqiAR28cAKAH1Zxxy,https://api.spotify.com/v1/audio-analysis/7M29xQqiAR28cAKAH1Zxxy,170347,4
7Eb83iUNC8yBhGRqepiEXV,Mischievous,Visions,80100,1,6792639446526199810,40,0.684,0.268,8,-16.108,1,0.0351,0.902,0.00863,0.0789,0.431,135.964,audio_features,spotify:track:7Eb83iUNC8yBhGRqepiEXV,https://api.spotify.com/v1/tracks/7Eb83iUNC8yBhGRqepiEXV,https://api.spotify.com/v1/audio-analysis/7Eb83iUNC8yBhGRqepiEXV,137855,4
43y0298ctVJ0FgFIDtHpLi,Spaz,Spaz,77500,1,6801522987972512517,56,0.836,0.884,8,-5.592,0,0.347,0.067,0,0.0654,0.636,92.921,audio_features,spotify:track:43y0298ctVJ0FgFIDtHpLi,https://api.spotify.com/v1/tracks/43y0298ctVJ0FgFIDtHpLi,https://api.spotify.com/v1/audio-analysis/43y0298ctVJ0FgFIDtHpLi,137563,4
5lXY6PTuWXOludKy4zDQwM,On my Mind,On my Mind,107200,1,6857489159167150081,67,0.771,0.731,7,-6.574,1,0.0409,0.00165,0.633,0.217,0.635,123.026,audio_features,spotify:track:5lXY6PTuWXOludKy4zDQwM,https://api.spotify.com/v1/tracks/5lXY6PTuWXOludKy4zDQwM,https://api.spotify.com/v1/audio-analysis/5lXY6PTuWXOludKy4zDQwM,189268,4
3Ui6XGQOYtgKkFgzgbPcGp,Lake Cumberland,Lake Cumberland,55200,1,6984736578908194817,2,0.541,0.698,8,-4.289,1,0.0286,0.395,0.00121,0.0838,0.288,120.01,audio_features,spotify:track:3Ui6XGQOYtgKkFgzgbPcGp,https://api.spotify.com/v1/tracks/3Ui6XGQOYtgKkFgzgbPcGp,https://api.spotify.com/v1/audio-analysis/3Ui6XGQOYtgKkFgzgbPcGp,218125,4
1XWLdjLUzNDxW7ggw8uQnM,I'm Sorry,I'm Sorry,177600,1,7002992102871140353,66,0.94,0.654,6,-7.476,0,0.156,0.0837,5.42e-05,0.0409,0.799,134.976,audio_features,spotify:track:1XWLdjLUzNDxW7ggw8uQnM,https://api.spotify.com/v1/tracks/1XWLdjLUzNDxW7ggw8uQnM,https://api.spotify.com/v1/audio-analysis/1XWLdjLUzNDxW7ggw8uQnM,157524,4
3K9h28l1trUlOMkiAh09Pb,El Gato Volador,Reggaeton,69700,1,242535892270096385,57,0.958,0.807,6,-8.793,1,0.241,0.0529,0.000654,0.924,0.87,109.239,audio_features,spotify:track:3K9h28l1trUlOMkiAh09Pb,https://api.spotify.com/v1/tracks/3K9h28l1trUlOMkiAh09Pb,https://api.spotify.com/v1/audio-analysis/3K9h28l1trUlOMkiAh09Pb,113868,4
2i0AUcEnsDm3dsqLrFWUCq,Tonight Tonight,Pure... Pop,33300,1,249920208906440704,75,0.686,0.783,4,-4.977,1,0.119,0.0764,0,0.163,0.814,99.978,audio_features,spotify:track:2i0AUcEnsDm3dsqLrFWUCq,https://api.spotify.com/v1/tracks/2i0AUcEnsDm3dsqLrFWUCq,https://api.spotify.com/v1/audio-analysis/2i0AUcEnsDm3dsqLrFWUCq,200467,4
3I97OwBVScXvHfwwemYoMH,UPGRADED,UPGRADED,221200,1,7011181496069277698,39,0.776,0.667,1,-9.702,0,0.358,0.705,0,0.0994,0.396,143.939,audio_features,spotify:track:3I97OwBVScXvHfwwemYoMH,https://api.spotify.com/v1/tracks/3I97OwBVScXvHfwwemYoMH,https://api.spotify.com/v1/audio-analysis/3I97OwBVScXvHfwwemYoMH,296908,4
5TMLavqGRKNxgzMBrVpC9R,Mon Amour - Remix,Mon Amour - Remix,37000,1,6997044305127573505,86,0.748,0.761,2,-6.621,1,0.102,0.122,6.56e-06,0.0984,0.362,116.041,audio_features,spotify:track:5TMLavqGRKNxgzMBrVpC9R,https://api.spotify.com/v1/tracks/5TMLavqGRKNxgzMBrVpC9R,https://api.spotify.com/v1/audio-analysis/5TMLavqGRKNxgzMBrVpC9R,179940,4
527k23H0A4Q0UJN3vGs0Da,After Party,Heaven Or Hell,372400,1,6803571286871115778,81,0.629,0.692,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.453,162.948,audio_features,spotify:track:527k23H0A4Q0UJN3vGs0Da,https://api.spotify.com/v1/tracks/527k23H0A4Q0UJN3vGs0Da,https://api.spotify.com/v1/audio-analysis/527k23H0A4Q0UJN3vGs0Da,167916,4
41QtT8n6Sfu1wFEUKLya8L,Drink - Dirty,Drink (feat. LMFAO),2800000,5,6795129000093026306,51,0.792,0.975,7,-3.917,1,0.199,0.135,0,0.509,0.662,126.007,audio_features,spotify:track:41QtT8n6Sfu1wFEUKLya8L,https://api.spotify.com/v1/tracks/41QtT8n6Sfu1wFEUKLya8L,https://api.spotify.com/v1/audio-analysis/41QtT8n6Sfu1wFEUKLya8L,264000,4
60vycVSlMAOiqZd7qtW9Vp,Pretty Flowers,As Time Passes By,29000,1,6935129861094639618,35,0.725,0.909,9,-5.902,1,0.0844,0.373,0.0597,0.0833,0.388,101.088,audio_features,spotify:track:60vycVSlMAOiqZd7qtW9Vp,https://api.spotify.com/v1/tracks/60vycVSlMAOiqZd7qtW9Vp,https://api.spotify.com/v1/audio-analysis/60vycVSlMAOiqZd7qtW9Vp,171347,4
2lLG56qpLP3UbcLuzMvkWX,Stop Breathing,Whole Lotta Red,76500,1,6910417731774842882,71,0.856,0.57,9,-4.486,1,0.286,0.00637,0,0.0984,0.155,154.967,audio_features,spotify:track:2lLG56qpLP3UbcLuzMvkWX,https://api.spotify.com/v1/tracks/2lLG56qpLP3UbcLuzMvkWX,https://api.spotify.com/v1/audio-analysis/2lLG56qpLP3UbcLuzMvkWX,218943,4
4QiJ2JZgDeR6pEFMPy5jwL,No Doubt,Don't Be Afraid EP,36900,1,7000951018607347714,56,0.615,0.537,11,-9.261,1,0.0457,0.664,0.856,0.0706,0.714,162.533,audio_features,spotify:track:4QiJ2JZgDeR6pEFMPy5jwL,https://api.spotify.com/v1/tracks/4QiJ2JZgDeR6pEFMPy5jwL,https://api.spotify.com/v1/audio-analysis/4QiJ2JZgDeR6pEFMPy5jwL,94800,4
1mZbEtVS7C2EqiSsN7m3ie,Murder She Wrote,Aggcess Granted,70800,1,6764040522500671489,65,0.712,0.726,8,-7.987,1,0.273,0.156,0,0.292,0.771,146.766,audio_features,spotify:track:1mZbEtVS7C2EqiSsN7m3ie,https://api.spotify.com/v1/tracks/1mZbEtVS7C2EqiSsN7m3ie,https://api.spotify.com/v1/audio-analysis/1mZbEtVS7C2EqiSsN7m3ie,126344,4
15QpQqwi826ppW4ThOiU5w,The Social Network (The Movie's Theme Song),"Ultimate Soundtracks, Vol. 1",112200,1,6709414291084150785,10,0.162,0.215,2,-18.166,1,0.0386,0.94,0.818,0.104,0.0391,79.379,audio_features,spotify:track:15QpQqwi826ppW4ThOiU5w,https://api.spotify.com/v1/tracks/15QpQqwi826ppW4ThOiU5w,https://api.spotify.com/v1/audio-analysis/15QpQqwi826ppW4ThOiU5w,259000,4
6usLqc1ibAPPs1OIVgqib2,Stella by Starlight,The Great American Songbook,942500,1,6780788967533971457,52,0.518,0.0399,0,-21.557,0,0.0409,0.992,0.919,0.114,0.079,72.163,audio_features,spotify:track:6usLqc1ibAPPs1OIVgqib2,https://api.spotify.com/v1/tracks/6usLqc1ibAPPs1OIVgqib2,https://api.spotify.com/v1/audio-analysis/6usLqc1ibAPPs1OIVgqib2,223164,4
7ms3VzLTfr7fXNOqA4Mkx9,Creepin',Creepin',55200,1,7006914541409798146,65,0.729,0.687,8,-8.06,0,0.25,0.0108,0,0.162,0.683,160.085,audio_features,spotify:track:7ms3VzLTfr7fXNOqA4Mkx9,https://api.spotify.com/v1/tracks/7ms3VzLTfr7fXNOqA4Mkx9,https://api.spotify.com/v1/audio-analysis/7ms3VzLTfr7fXNOqA4Mkx9,179831,4
5BB0Jzw60KyfSTyjJqtely,Na Na Na Na Na,Na Na Na Na Na,907400,1,6759069272497981442,70,0.411,0.986,8,-2.522,0,0.0583,0.000264,0.00148,0.371,0.649,165.981,audio_features,spotify:track:5BB0Jzw60KyfSTyjJqtely,https://api.spotify.com/v1/tracks/5BB0Jzw60KyfSTyjJqtely,https://api.spotify.com/v1/audio-analysis/5BB0Jzw60KyfSTyjJqtely,205960,4
